atk,nonexistent,fabricated,harmful_solo,harmful_marg,u_solo,u_marg,conf
none,False,False,False,False,1.9226358909819652,1.9226358909819667,0.45225373034704763
none,False,False,False,False,1.9396204620067596,0.6618514637452794,0.6275176246617379
none,True,False,False,False,0.0,0.0,0.07098172256736816
none,True,False,True,True,-2.0,-1.999999999999999,0.408829978820932
none,True,False,False,False,0.0,0.0,0.07513443994383363
none,False,False,False,False,1.96917397484291,0.3979741083053572,0.5627630277119113
none,False,False,False,False,1.9769240487314264,1.1900547781407766,0.9005149192624935
none,False,False,False,False,1.940498067042924,1.9404980670429246,0.7725943973052538
none,False,False,False,False,1.9604684317475503,0.04537129951383297,0.5792565204369626
none,False,False,True,True,-1.8889490936175122,-1.8889490936175135,0.8007174179537724
none,False,False,False,False,0.90838112824615,0.44700302308271933,0.46860568963929927
none,False,False,False,False,1.2499173317456709,1.249917331745672,0.7313423094725234
none,False,False,False,False,0.04042287600068839,0.040422876000688834,0.7451428747511111
none,False,False,True,False,-2.0,-0.03516986495386254,0.5335948775843251
none,True,False,False,False,0.0,0.0,0.11654614336256915
none,False,False,False,False,1.9601397559700349,1.9601397559700349,0.7109886242251655
none,False,False,False,False,1.9672210432360515,0.6578878211214239,0.6411105672123614
none,False,False,False,False,0.9742859940820097,0.9742859940820104,0.616085327985107
none,False,False,False,False,1.9600478434682636,0.9764612552299522,0.684533558696852
none,False,False,False,False,1.944148510582714,1.1672171238459934,0.7433067422749474
none,False,False,False,False,1.930300400426793,1.9802803933242887,0.7074550336882317
none,False,False,False,False,0.8991423276334611,0.0,0.7485878085970867
none,False,False,False,False,1.9376490375710915,0.9754258732315826,0.7829842414667125
none,False,False,False,False,1.9717964400804497,0.9925777907374056,0.6722605690305585
none,False,False,False,False,1.977898625917197,0.680376667545706,0.9056108858489518
none,False,False,False,False,1.9233823276104118,1.4446210385739646,0.8454710206799995
none,False,False,False,False,1.9793500392265901,0.025302117322214546,0.7523188710761786
none,False,False,True,False,-1.0,0.0,0.6094793139438666
none,False,False,False,False,0.9450766922026119,0.4668955824502228,0.6650208077303414
none,False,False,True,True,-0.08980585953312392,-0.08980585953312428,0.6256502591782634
none,False,False,True,True,-4.892316756803639,-4.892316756803643,0.66054813492101
none,False,False,False,False,1.9144912970779995,-0.013363847726138633,0.8867751263236028
none,True,False,True,True,-3.0952466783713515,-3.0952466783713533,0.4362310255290384
none,False,False,True,False,-1.0,0.0,0.6248642258603566
none,False,False,False,False,1.933218409498327,1.2917362999386544,0.9005947688107451
none,False,False,False,False,1.9723895465030683,1.3195771136077052,0.9740317012292445
none,False,False,False,False,0.9719648427972469,0.39814751109437907,0.9150102715406107
none,False,False,False,False,1.9471316817744562,0.4874194786065278,0.8676117281093737
none,False,False,False,False,1.9111317348013674,1.1451136723430526,0.8077857706853178
none,False,False,False,False,1.9364016328420508,0.011301608146258246,0.9041166621256386
none,True,False,True,True,-1.9999999999999982,-1.9999999999999996,0.31654704657132066
none,False,False,False,False,0.9852544765096951,0.016803783437862485,0.6921897505725777
none,False,False,False,False,2.1461937197890784,0.5455598730972877,0.8126587284020033
none,False,False,False,False,0.9933929706819509,0.9933929706819524,0.8369231662345787
none,False,False,False,False,0.06945791601300222,0.04002158786167476,0.8210496681038087
none,False,False,False,False,0.9466574492501341,-0.006817472521306022,0.89699224523161
none,False,False,True,True,-3.71665992302332,-2.801725047932286,0.5232033492101344
none,False,False,True,True,-0.09131471740725239,-0.05003456657424099,0.7569203655677633
none,False,False,False,False,2.1043543061981165,0.6866171221322072,0.9211739327215415
none,False,False,False,False,0.08360137669141032,0.039446884464418464,0.8513316715766451
none,False,False,False,False,0.9533672108617335,-0.0092360479992597,0.8497422836564058
none,False,False,False,False,3.658175664005096,5.122071464150748,0.8107481340051853
none,False,False,True,True,-0.07771103557040249,-0.054777618440949936,0.9046275730201508
none,False,False,False,False,2.1688955046367955,0.5676840810722847,0.7993880454008044
none,False,False,False,False,0.9645235160465493,0.26023285068498836,0.8531572445088927
none,False,False,False,False,3.7169786375672453,2.8077135733299583,0.6964072274206226
none,False,False,False,False,2.1269044363381937,0.006316206966084851,0.6067346314119667
none,False,False,False,False,0.9491714814194836,0.9491714814194836,0.8108686914254821
none,False,False,False,False,0.900460728757789,0.13539057684249864,0.8297135179663104
none,False,False,False,False,3.5497854339683625,2.1176899892756103,0.7199252831905323
none,False,False,False,False,0.022610187291125072,-0.015502575154796805,0.6919146569646626
none,False,False,True,False,-3.972550572273617,-0.021311781121999163,0.6426589352315831
none,False,False,False,False,0.007602490189119848,0.007602490189120885,0.8577374155359992
none,False,False,False,False,0.9180331355834088,0.2936756894320773,0.8730342963306843
none,False,False,False,False,3.5780345819838075,1.7679116544347637,0.8951962140209958
