atk,kind,remote_only,u_marg,u_marg_sd,u_solo,u_loo,u_greedy,n_cnt
none,honest_fp,False,-2.0000000000000004,0.0,-2.0,-2.0,-1.9999999999999991,15
none,true,True,0.9561276868967042,0.0,0.9561276868967035,0.9561276868967052,0.9561276868967044,14
none,true,True,1.9364462007933219,4.2146848510894035e-08,1.9364462007933199,1.9364462007933234,1.9364462007933199,11
none,true,False,0.12111415040909712,0.43616760725082926,1.6931317990862915,0.004415890788779464,-0.016936533062426484,14
none,true,True,0.5451989379572783,0.47188451934829795,0.975968597598186,0.028275346388186406,0.9759685975981869,22
none,honest_fp,False,-1.0,0.0,-1.0,-1.0,-1.0,17
none,true,True,-2.0000000000000004,0.0,-2.0,-2.0,-1.9999999999999991,16
none,true,True,-2.901161412568186,4.2146848510894035e-08,-2.901161412568186,-2.901161412568186,-2.901161412568185,16
none,true,False,0.12249710214140865,0.45910390714172616,1.707835864206471,-0.028819596426789218,-0.05017202027799428,13
none,true,True,0.5986943463151645,0.44674688294354586,0.9145920967184971,-0.03310115449150253,-0.033101154491503415,18
none,true,True,-2.0,0.0,-2.0,-2.0000000000000018,-2.0000000000000004,16
none,true,False,0.030555128799034024,0.00042092632952449294,0.030134202469508153,0.0309760551285585,0.030134202469509486,14
none,honest_fp,False,0.0,0.0,0.0,0.0,0.0,17
none,true,True,1.948139284880164,6.664001874625056e-08,1.948139284880165,1.9481392848801633,1.9481392848801642,19
none,true,True,0.9407094038563528,1.0536712127723509e-08,0.9407094038563528,0.9407094038563528,0.9407094038563528,18
none,true,True,0.7784799670363794,0.9299261367069913,1.9639078463536048,0.04898588745654742,1.9639078463536048,21
none,true,True,0.44433884435260323,0.4533051058291826,0.9511493599434964,0.03889043187988683,0.9511493599434973,18
none,true,True,-2.0,2.9802322387695312e-08,-2.0,-2.0000000000000018,-2.0000000000000004,15
none,true,True,0.9263627714390392,0.9558030371146833,1.9401449849727754,0.025223026075718025,0.025223026075719357,17
none,true,False,-0.07576151799107489,0.0004199898960418314,-0.07621050607590085,-0.07536865341685228,-0.07536865341685184,15
none,true,True,0.9284088358265526,1.4901161193847656e-08,0.9284088358265521,0.9284088358265521,0.9284088358265525,13
none,true,True,0.419286834030459,0.45612946403180515,0.8754162980622642,-0.03684263000134713,-0.0368426300013458,16
none,honest_fp,False,0.0,0.0,0.0,0.0,0.0,19
none,honest_fp,False,-2.5528658198751133,0.0,-2.5528658198751124,-2.552865819875114,-2.552865819875113,14
none,honest_fp,False,0.0,0.0,0.0,0.0,0.0,12
none,true,False,-0.006902269900916617,0.050178250984850244,0.04861222993508463,0.012577957014524799,0.01950987131477211,18
none,true,False,2.245164673908029,0.0,2.245164673908029,2.245164673908029,2.245164673908029,16
none,honest_fp,False,-2.533522523445485,7.884953353001448e-08,-2.5335225234454857,-2.5335225234454857,-2.5335225234454852,16
none,true,True,0.9487201226270469,0.0,0.9487201226270479,0.9487201226270479,0.948720122627047,16
none,true,True,-2.0,0.0,-2.0,-2.0,-1.9999999999999996,14
none,true,False,0.01987608210027278,0.045896133867757295,0.06765517041335478,0.047237076193322736,0.0676551704133539,17
none,true,True,0.9381410743689719,0.0,0.9381410743689731,0.9381410743689731,0.9381410743689718,17
none,true,True,1.2581753425796385,0.4526515773024097,0.9260198932165764,1.875035462825327,0.9260198932165751,20
none,true,True,1.8791195198251607,4.712160915387242e-08,1.8791195198251618,1.8791195198251618,1.879119519825161,19
none,true,False,-2.5168013962148965,0.0506607650137266,-2.433188034765898,-2.548778167896412,-2.548778167896414,15
none,true,True,-0.6678445506369369,0.4526515773024103,-1.0,-0.05098443039124767,-0.050984430391248114,20
none,honest_fp,False,0.0,0.0,0.0,0.0,0.0,12
none,honest_fp,False,-1.2833861462824776,0.0,-1.2833861462824778,-1.2833861462824778,-1.2833861462824783,20
none,true,False,-2.872370921686687,0.0,-2.872370921686686,-2.8723709216866844,-2.872370921686686,16
none,true,False,-0.021117951744810137,0.009251653848844183,-0.03082116816168501,-0.01229684591128688,-0.03082116816168501,21
none,true,True,-2.0000000000000004,0.0,-2.0,-2.0,-2.0,15
none,true,False,0.4537902341413765,0.760441720273793,1.925998352101578,0.0356753098256366,1.925998352101578,19
none,true,False,-0.028053781076479822,3.2927225399135965e-10,-0.028053781076479822,-0.028053781076479822,-0.028053781076479822,14
