R,R_se,misses,ghosts,dups,AP,RO_recall,harm_rate,malicious_accept,benefit_rate,accept_rate,soft_frac,quarantine_frac,family,knob,condition
8.898361759322379,0.18112747420547215,2.5442857142857145,2.0357142857142856,0.13857142857142857,0.6176608991707974,0.6735440062679551,0.6149837133550489,,0.9188894937397931,0.8160056089743589,0.0,0.0,cad_like,,none
9.295640785714795,0.18634220842978838,3.315714285714286,1.582857142857143,0.08,0.5577207347914044,0.5100548446069469,0.4716612377850163,,0.5966249319542732,0.5733173076923077,0.0,0.0,robosac_like,,none
9.155974034255332,0.18276584306696744,3.087142857142857,1.7014285714285715,0.08857142857142856,0.5787847417907884,0.5254635675110995,0.5778501628664495,,0.6053347849755035,0.6195913461538461,0.0,0.0,mate_like,,none
9.143383639292901,0.16642211920576322,4.002857142857143,0.8485714285714285,0.08,0.4931870888631832,0.3755549751893445,0.01498371335504886,,0.6842678279804029,0.59375,0.0,0.0,geom_consensus,,none
4.280971157323932,0.1128867949897091,1.677142857142857,0.32857142857142857,0.0,0.7956972589477893,0.7443196657090624,0.0013029315960912053,,0.617855198693522,0.4512219551282051,0.0,0.0,oracle_greedy,,none
11.541650720259472,0.1725540234924666,6.291428571428572,0.3442857142857143,0.0,0.27834101341759976,0.0005223295899712719,0.0,,0.0,0.0,0.0,0.0,ego_only,,none
9.36220054584721,0.18826318646645832,1.83,2.894285714285714,0.19285714285714287,0.6678000086267943,0.722381822930269,1.0,,1.0,1.0,0.0,0.0,naive_lf,,none
15.334022416580291,0.26918779455503883,1.967142857142857,4.66,0.21571428571428572,0.5108740701333925,0.6799676462658398,0.8542730677562138,1.0,0.9984164687252574,0.9554179026347932,0.0,0.0,confidence,0.2,spoof
15.330155544728205,0.2689097514783146,1.9657142857142857,4.658571428571428,0.21285714285714286,0.5106060742103776,0.6802372607171744,0.7361252979230507,1.0,0.9920823436262867,0.915110800907346,0.0,0.0,confidence,0.3,spoof
14.550611029750767,0.26406114924094853,2.007142857142857,4.2214285714285715,0.2057142857142857,0.5043142106281115,0.6743057427878134,0.6387470207694926,1.0,0.9667458432304038,0.8666899319490491,0.0,0.0,confidence,0.4,spoof
14.005720715291172,0.25859132899449283,2.13,3.8128571428571427,0.19142857142857142,0.4982410325215501,0.6551631167430574,0.5594143684031324,1.0,0.9109263657957245,0.7995114290699703,0.0,0.0,confidence,0.5,spoof
13.734006567527794,0.2506334157156854,2.4242857142857144,3.442857142857143,0.15,0.47733647781969074,0.6066325155028309,0.5028941096356827,1.0,0.7903800475059383,0.6994416332228233,0.0,0.0,confidence,0.6,spoof
13.890658684495856,0.24540961337060344,2.9828571428571427,3.0628571428571427,0.10571428571428572,0.4318367534898813,0.5171205176597465,0.47531494722505957,1.0,0.6070863024544735,0.5601116733554353,0.0,0.0,confidence,0.7,spoof
13.7402604531044,0.22776074869272595,4.015714285714286,2.3314285714285714,0.047142857142857146,0.3601699578037012,0.3531949312483149,0.36193394620360914,0.786140089418778,0.3642121931908155,0.3556098412144477,0.0,0.0,confidence,0.8,spoof
12.78271691219136,0.1961830122893326,5.435714285714286,1.14,0.012857142857142857,0.28162947367269253,0.1302237799946077,0.14436499829758256,0.3152011922503726,0.11856690419635788,0.1199616122840691,0.0,0.0,confidence,0.9,spoof
12.237358112988225,0.17642526177975723,6.02,0.6028571428571429,0.0014285714285714286,0.25780974635750337,0.03612833647883527,0.0446033367381682,0.09761549925484352,0.03186856690419636,0.03358925143953935,0.0,0.0,confidence,0.95,spoof
10.793471604092328,0.1753359858032745,5.362857142857143,0.3757142857142857,0.0014285714285714286,0.3658797584446663,0.15233216500404423,0.19748042219952333,0.0014903129657228018,0.13163103721298497,0.15547024952015356,0.0,0.0,gate_umarg,0.02,spoof
9.620420570053344,0.17019771502060332,4.601428571428571,0.38857142857142857,0.005714285714285714,0.45401322585172527,0.2720409813966029,0.209056860742254,0.0007451564828614009,0.2569279493269992,0.22657476880125632,0.0,0.0,gate_usolo,0.02,spoof
